"","variables","year","AGE_MOTHER","prop","prop_low","prop_upp","WEALTH_INDEX","RELATIONSHIP_HOUSEHOLD_HEAD","TYPE_PLACE_RESIDENCE","HOUSEHOLD_MEMBERS","ETHNICITY","DEPARTMENT","EDUCATION_LEVEL","NATURAL_REGION","KNOW_STD","KNOW_STD_SYMPTOM","CHECKUP_RULE_OUT_SYPHILIS","CHECKUP_RULE_OUT_HIV","PRENATAL_ATTENTION_PROFESSIONAL_LEVEL","INTENDED_PREGNANCY","FIRST_PRENATAL_VISIT","NUMBER_PRENATAL_VISITS","PRENATAL_ATTENTION_PLACE","HAVE_STD_SYMPTOM","KNOW_MTCT_HIV_DURING_PREGNANCY","KNOW_MTCT_HIV_DURING_CHILDBIRTH","KNOW_MTCT_HIV_DURING_BREASTFEEDING","KNOW_MTCT_HIV","HEALTH_INSURANCE","CURRENT_MARITAL_STATUS"
"274","ETHNICITY",2011,NA,0.105172854257984,0.0931798621875061,0.118507715710287,NA,NA,NA,NA,"QUECHUA/AIMARA/OTHER INDIGENOUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","ETHNICITY",2011,NA,0.893590983581478,0.880190114269775,0.9056536160084,NA,NA,NA,NA,"SPANISH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","ETHNICITY",2011,NA,0.00123616221049419,0.000381707316304043,0.00399567578606618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","DEPARTMENT",2019,NA,0.0158961823127193,0.0145639102362579,0.017348181965052,NA,NA,NA,NA,NA,"AMAZONAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","DEPARTMENT",2019,NA,0.032009188112806,0.0292464469817762,0.0350234934606657,NA,NA,NA,NA,NA,"ANCASH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","DEPARTMENT",2019,NA,0.0133314328096798,0.012109993419654,0.0146742391614002,NA,NA,NA,NA,NA,"APURIMAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","DEPARTMENT",2019,NA,0.0373387282725518,0.0344992993774608,0.0404020742169864,NA,NA,NA,NA,NA,"AREQUIPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","DEPARTMENT",2019,NA,0.0172835167422979,0.015887870109013,0.0187994199153923,NA,NA,NA,NA,NA,"AYACUCHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","DEPARTMENT",2019,NA,0.048575671180421,0.0447496747859415,0.05271073148755,NA,NA,NA,NA,NA,"CAJAMARCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","DEPARTMENT",2019,NA,0.0325756648841753,0.0304112590701724,0.0348885711382399,NA,NA,NA,NA,NA,"CALLAO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","DEPARTMENT",2019,NA,0.0355740142508257,0.0319338091358493,0.0396121948526843,NA,NA,NA,NA,NA,"CUSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","DEPARTMENT",2019,NA,0.0119210373934316,0.010586414074582,0.0134216335072978,NA,NA,NA,NA,NA,"HUANCAVELICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","DEPARTMENT",2019,NA,0.0271828282147388,0.0248354565017126,0.0297452987947178,NA,NA,NA,NA,NA,"HUANUCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","DEPARTMENT",2019,NA,0.0300211284228798,0.0280353694193864,0.0321428883394373,NA,NA,NA,NA,NA,"ICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","DEPARTMENT",2019,NA,0.0458021982085648,0.0420027294988286,0.0499274460065545,NA,NA,NA,NA,NA,"JUNIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","DEPARTMENT",2019,NA,0.0666225871645415,0.0621865435535003,0.071350997866328,NA,NA,NA,NA,NA,"LA LIBERTAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","DEPARTMENT",2019,NA,0.0425855250431363,0.0393538911398948,0.0460698053660866,NA,NA,NA,NA,NA,"LAMBAYEQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","DEPARTMENT",2019,NA,0.307878941843063,0.297571178228968,0.318381923509278,NA,NA,NA,NA,NA,"LIMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","DEPARTMENT",2019,NA,0.0455546996682676,0.042081749070466,0.0492995173742301,NA,NA,NA,NA,NA,"LORETO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","DEPARTMENT",2019,NA,0.00546985420964809,0.0050173154933987,0.00596296521376303,NA,NA,NA,NA,NA,"MADRE DE DIOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","DEPARTMENT",2019,NA,0.00502556919078018,0.00467886574083753,0.00539782400350473,NA,NA,NA,NA,NA,"MOQUEGUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","DEPARTMENT",2019,NA,0.00801779023911679,0.0072833227012863,0.00882566475298936,NA,NA,NA,NA,NA,"PASCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","DEPARTMENT",2019,NA,0.0700548586896262,0.0647284950411556,0.0757840024158065,NA,NA,NA,NA,NA,"PIURA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","DEPARTMENT",2019,NA,0.0270311941148734,0.0243936558930168,0.0299451600481009,NA,NA,NA,NA,NA,"PUNO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","DEPARTMENT",2019,NA,0.0320182760760296,0.0296115784012161,0.0346136022320716,NA,NA,NA,NA,NA,"SAN MARTIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","DEPARTMENT",2019,NA,0.00992065217269468,0.00921196225063943,0.0106832747881385,NA,NA,NA,NA,NA,"TACNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","DEPARTMENT",2019,NA,0.00973984336251562,0.00919408920596423,0.0103176557237858,NA,NA,NA,NA,NA,"TUMBES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","DEPARTMENT",2019,NA,0.0225686196259631,0.020847714394621,0.0244280355090045,NA,NA,NA,NA,NA,"UCAYALI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","DEPARTMENT",2016,NA,0.0153300769859241,0.0124807202607656,0.0188175480327699,NA,NA,NA,NA,NA,"AMAZONAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","DEPARTMENT",2016,NA,0.0353832373696978,0.0288006931261818,0.0434030203042958,NA,NA,NA,NA,NA,"ANCASH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","DEPARTMENT",2016,NA,0.0154100540886636,0.0124593287164882,0.0190461179610656,NA,NA,NA,NA,NA,"APURIMAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","DEPARTMENT",2016,NA,0.0375937281571518,0.0310256468184774,0.045486989503923,NA,NA,NA,NA,NA,"AREQUIPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","DEPARTMENT",2016,NA,0.018378894977237,0.0150776533013425,0.022386512435146,NA,NA,NA,NA,NA,"AYACUCHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","DEPARTMENT",2016,NA,0.0512868313333613,0.0415795828187844,0.0631111205403206,NA,NA,NA,NA,NA,"CAJAMARCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","DEPARTMENT",2016,NA,0.0344439105206656,0.0286022407327799,0.0414277898337335,NA,NA,NA,NA,NA,"CALLAO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","DEPARTMENT",2016,NA,0.0365874502419442,0.029709429519373,0.0449839768986556,NA,NA,NA,NA,NA,"CUSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","DEPARTMENT",2016,NA,0.0129872449651985,0.0103988566768781,0.0162093581192248,NA,NA,NA,NA,NA,"HUANCAVELICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","DEPARTMENT",2016,NA,0.0240808235086749,0.0197036393101088,0.0294012394886666,NA,NA,NA,NA,NA,"HUANUCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","DEPARTMENT",2016,NA,0.0331381297311277,0.0275467988041956,0.0398178954079275,NA,NA,NA,NA,NA,"ICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","DEPARTMENT",2016,NA,0.0382221755102207,0.0309272603755408,0.0471540401546848,NA,NA,NA,NA,NA,"JUNIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","DEPARTMENT",2016,NA,0.0631746182923652,0.052053081781022,0.0764806430036654,NA,NA,NA,NA,NA,"LA LIBERTAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","DEPARTMENT",2016,NA,0.0383342291286614,0.0313709217096677,0.0467685328625572,NA,NA,NA,NA,NA,"LAMBAYEQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","DEPARTMENT",2016,NA,0.293447626655176,0.268931931566423,0.319222313337128,NA,NA,NA,NA,NA,"LIMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","DEPARTMENT",2016,NA,0.0510374393726742,0.0417886295866212,0.0622003534451883,NA,NA,NA,NA,NA,"LORETO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","DEPARTMENT",2016,NA,0.00593699033200124,0.0047955429693053,0.00734812187302594,NA,NA,NA,NA,NA,"MADRE DE DIOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","DEPARTMENT",2016,NA,0.00535590180478746,0.00439708544392196,0.00652242531383077,NA,NA,NA,NA,NA,"MOQUEGUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","DEPARTMENT",2016,NA,0.00976906676466105,0.00789687041811166,0.0120797205120786,NA,NA,NA,NA,NA,"PASCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","DEPARTMENT",2016,NA,0.0704553190660401,0.0585357781784596,0.0845839528621327,NA,NA,NA,NA,NA,"PIURA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","DEPARTMENT",2016,NA,0.0350136435503769,0.0279420198503306,0.0437943364980363,NA,NA,NA,NA,NA,"PUNO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","DEPARTMENT",2016,NA,0.0325195200557356,0.0266828023848976,0.0395810674018167,NA,NA,NA,NA,NA,"SAN MARTIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","DEPARTMENT",2016,NA,0.00981309947715172,0.00808791834010311,0.0119018523159741,NA,NA,NA,NA,NA,"TACNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","DEPARTMENT",2016,NA,0.00966389304341203,0.00798046075160064,0.0116982481060874,NA,NA,NA,NA,NA,"TUMBES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","DEPARTMENT",2016,NA,0.0226360955843396,0.0185709496292496,0.027566100412481,NA,NA,NA,NA,NA,"UCAYALI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","DEPARTMENT",2021,NA,0.0146700290098361,0.0135687292996074,0.0158592781027012,NA,NA,NA,NA,NA,"AMAZONAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","DEPARTMENT",2021,NA,0.0340653971416926,0.0318030403403929,0.0364826258411779,NA,NA,NA,NA,NA,"ANCASH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","DEPARTMENT",2021,NA,0.012436813643786,0.0114484996217969,0.0135092798634047,NA,NA,NA,NA,NA,"APURIMAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","DEPARTMENT",2021,NA,0.0419840728150993,0.0385019593945089,0.0457661183332129,NA,NA,NA,NA,NA,"AREQUIPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","DEPARTMENT",2021,NA,0.0159676641232227,0.0147644393700753,0.017267226876399,NA,NA,NA,NA,NA,"AYACUCHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","DEPARTMENT",2021,NA,0.0452156457534042,0.0416614907590614,0.0490574856746961,NA,NA,NA,NA,NA,"CAJAMARCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","DEPARTMENT",2021,NA,0.0340254404423098,0.0319752736829121,0.0362021422649438,NA,NA,NA,NA,NA,"CALLAO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","DEPARTMENT",2021,NA,0.0322908319121026,0.0297069171745911,0.0350913679366142,NA,NA,NA,NA,NA,"CUSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","DEPARTMENT",2021,NA,0.0114652099172324,0.0105282670826805,0.0124844821231471,NA,NA,NA,NA,NA,"HUANCAVELICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","DEPARTMENT",2021,NA,0.0259024363182331,0.024176928875162,0.0277475914665927,NA,NA,NA,NA,NA,"HUANUCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","DEPARTMENT",2021,NA,0.0316981158872837,0.0297680987348334,0.0337489131946295,NA,NA,NA,NA,NA,"ICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","DEPARTMENT",2021,NA,0.0432172427018577,0.0407685401222335,0.0458059996359748,NA,NA,NA,NA,NA,"JUNIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","DEPARTMENT",2021,NA,0.0726344965693313,0.0685250704494453,0.0769699996288343,NA,NA,NA,NA,NA,"LA LIBERTAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","DEPARTMENT",2021,NA,0.0478690794510457,0.0445645359919984,0.0514054771410546,NA,NA,NA,NA,NA,"LAMBAYEQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","DEPARTMENT",2021,NA,0.293493725681011,0.283609471075848,0.303576485420856,NA,NA,NA,NA,NA,"LIMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","DEPARTMENT",2021,NA,0.0451984775232744,0.0425421417298491,0.0480123579483382,NA,NA,NA,NA,NA,"LORETO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","DEPARTMENT",2021,NA,0.00485890493367149,0.00444860368534538,0.00530684714570451,NA,NA,NA,NA,NA,"MADRE DE DIOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","DEPARTMENT",2021,NA,0.0050362773594467,0.00468835424722265,0.0054098795335278,NA,NA,NA,NA,NA,"MOQUEGUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","DEPARTMENT",2021,NA,0.00846699461313001,0.00773269100088301,0.00927037692477708,NA,NA,NA,NA,NA,"PASCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","DEPARTMENT",2021,NA,0.0762382418206775,0.0716567969269727,0.0810870204257949,NA,NA,NA,NA,NA,"PIURA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","DEPARTMENT",2021,NA,0.0315029684050208,0.0287385221720656,0.0345238829125176,NA,NA,NA,NA,NA,"PUNO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","DEPARTMENT",2021,NA,0.0300860729389828,0.0281187384220348,0.032186494013476,NA,NA,NA,NA,NA,"SAN MARTIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","DEPARTMENT",2021,NA,0.0095162007529814,0.00878356611711826,0.0103093086533376,NA,NA,NA,NA,NA,"TACNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","DEPARTMENT",2021,NA,0.0091030460670173,0.00845449628437897,0.00980085475901656,NA,NA,NA,NA,NA,"TUMBES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","DEPARTMENT",2021,NA,0.0230566166429041,0.0216137482629862,0.024593385342716,NA,NA,NA,NA,NA,"UCAYALI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","DEPARTMENT",2018,NA,0.0160816368437825,0.0148631861424299,0.0173982093493343,NA,NA,NA,NA,NA,"AMAZONAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","DEPARTMENT",2018,NA,0.0328159910687804,0.0303601278606174,0.0354632460565294,NA,NA,NA,NA,NA,"ANCASH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","DEPARTMENT",2018,NA,0.0149418911910958,0.013555016569386,0.0164682942655097,NA,NA,NA,NA,NA,"APURIMAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","DEPARTMENT",2018,NA,0.0417039774967525,0.0388747008364653,0.0447295842239751,NA,NA,NA,NA,NA,"AREQUIPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","DEPARTMENT",2018,NA,0.0202200053529322,0.018376191402089,0.0222446299061348,NA,NA,NA,NA,NA,"AYACUCHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","DEPARTMENT",2018,NA,0.0476697781291764,0.0443190442907669,0.0512602555765125,NA,NA,NA,NA,NA,"CAJAMARCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","DEPARTMENT",2018,NA,0.0320273456323868,0.0299191513078931,0.0342788405709794,NA,NA,NA,NA,NA,"CALLAO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","DEPARTMENT",2018,NA,0.0352230161469898,0.0316684093551946,0.0391604727911953,NA,NA,NA,NA,NA,"CUSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","DEPARTMENT",2018,NA,0.0121233280981988,0.0110630231004419,0.0132838900728445,NA,NA,NA,NA,NA,"HUANCAVELICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","DEPARTMENT",2018,NA,0.0252414940503732,0.0230530228991611,0.0276318451478751,NA,NA,NA,NA,NA,"HUANUCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","DEPARTMENT",2018,NA,0.028396478019483,0.0266929218599512,0.0302053819714417,NA,NA,NA,NA,NA,"ICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","DEPARTMENT",2018,NA,0.0430877991453843,0.0397494448217811,0.0466928916529901,NA,NA,NA,NA,NA,"JUNIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","DEPARTMENT",2018,NA,0.0687565030356653,0.0644552740820935,0.0733222659523983,NA,NA,NA,NA,NA,"LA LIBERTAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","DEPARTMENT",2018,NA,0.041544264494078,0.038572444222721,0.0447343956288832,NA,NA,NA,NA,NA,"LAMBAYEQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","DEPARTMENT",2018,NA,0.297621338506993,0.287809716125159,0.307622968478375,NA,NA,NA,NA,NA,"LIMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","DEPARTMENT",2018,NA,0.0469045033098762,0.0435373512288369,0.0505183143869236,NA,NA,NA,NA,NA,"LORETO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","DEPARTMENT",2018,NA,0.00540524301356235,0.00498047195757485,0.00586602807458396,NA,NA,NA,NA,NA,"MADRE DE DIOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","DEPARTMENT",2018,NA,0.00535762987389839,0.00502160629517529,0.00571600948301334,NA,NA,NA,NA,NA,"MOQUEGUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","DEPARTMENT",2018,NA,0.00746631345536739,0.0067388529234576,0.00827164952274332,NA,NA,NA,NA,NA,"PASCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","DEPARTMENT",2018,NA,0.074253847238941,0.0686232780564328,0.0803065725679835,NA,NA,NA,NA,NA,"PIURA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","DEPARTMENT",2018,NA,0.0278475060245236,0.0249808717494598,0.0310326257796743,NA,NA,NA,NA,NA,"PUNO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","DEPARTMENT",2018,NA,0.0332382040773664,0.0304684690297216,0.0362503077567775,NA,NA,NA,NA,NA,"SAN MARTIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","DEPARTMENT",2018,NA,0.0103517433315516,0.00956664484231153,0.0112005432727664,NA,NA,NA,NA,NA,"TACNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","DEPARTMENT",2018,NA,0.00930767409059335,0.00880739662130972,0.0098360863119612,NA,NA,NA,NA,NA,"TUMBES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","DEPARTMENT",2018,NA,0.0224124916012591,0.0207956156280194,0.0241519802830139,NA,NA,NA,NA,NA,"UCAYALI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","DEPARTMENT",2013,NA,0.01590829949473,0.0132957863029,0.0190242526911389,NA,NA,NA,NA,NA,"AMAZONAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","DEPARTMENT",2013,NA,0.0457657731599875,0.0401705020957892,0.0520980964606739,NA,NA,NA,NA,NA,"ANCASH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","DEPARTMENT",2013,NA,0.0133407229261517,0.0112772493621012,0.0157757396718431,NA,NA,NA,NA,NA,"APURIMAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","DEPARTMENT",2013,NA,0.0353547039759968,0.0300527802133041,0.0415519247410499,NA,NA,NA,NA,NA,"AREQUIPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","DEPARTMENT",2013,NA,0.0270967846586975,0.0232226626792974,0.0315963010440052,NA,NA,NA,NA,NA,"AYACUCHO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","DEPARTMENT",2013,NA,0.0509392011591372,0.0448486107943218,0.0578068555376869,NA,NA,NA,NA,NA,"CAJAMARCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","DEPARTMENT",2013,NA,0.0277462391656994,0.0227377351896598,0.0338198008298408,NA,NA,NA,NA,NA,"CALLAO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","DEPARTMENT",2013,NA,0.0401317957777154,0.033826343861535,0.0475547734816769,NA,NA,NA,NA,NA,"CUSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
